X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,clusterID
3951938,4013451,7076,0,0,0,0,0,1,1,0,0,0,0,3,0,2,8,0,0,0,1,0,8
3952119,4013459,7497,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3952110,4013457,8757,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3952112,4013479,8448,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3952096,4013472,7168,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3952096,4013459,6720,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3951790,4013525,5424,1,0,0,0,0,1,0,0,0,0,0,3,0,1,7,0,0,0,1,0,8
3951805,4013536,7018,0,0,0,0,0,1,1,0,0,0,0,3,0,2,8,0,0,0,1,0,8
3951792,4013538,5824,0,0,0,0,0,1,1,0,0,0,0,3,0,2,8,0,0,0,1,0,8
3952257,4013539,8395,0,0,0,0,0,1,1,0,0,0,0,8,0,6,6,0,0,0,0,0,8
3951917,4013508,9088,0,0,0,0,0,1,1,0,0,0,0,4,0,3,8,0,0,0,1,0,8
3951912,4013538,7560,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3952223,4013505,10430,0,0,0,0,0,1,1,0,0,0,0,7,0,6,6,0,0,0,0,0,8
3952088,4013490,9344,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3952077,4013492,6528,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3952067,4013495,6930,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3951949,4013500,9324,0,0,0,0,0,1,1,0,0,0,0,4,0,3,7,0,0,0,1,0,8
3952115,4013494,9261,0,0,0,0,0,1,1,0,0,0,0,4,0,4,6,0,0,0,0,0,8
3951793,4013552,6554,0,0,0,0,0,1,1,0,0,0,0,4,0,2,8,0,0,0,1,0,8
3951804,4013567,7442,0,0,0,0,0,1,1,0,0,0,0,4,0,2,8,0,0,0,1,0,8
3951724,4013564,3960,1,0,0,1,0,1,0,0,0,0,0,2,0,0,8,0,0,0,1,0,8
3951925,4013601,8505,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3951910,4013608,8190,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3952008,4013623,8448,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3951967,4013587,9261,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3952237,4013557,7280,0,0,0,0,0,1,1,0,0,0,0,7,0,6,6,0,0,0,0,0,8
3952333,4013600,11172,0,0,0,0,0,0,1,0,0,0,0,15,0,9,4,1,0,0,0,0,0
3952358,4013589,11868,0,0,0,0,0,0,1,0,0,1,0,17,0,9,4,1,0,0,0,0,2
3952371,4013601,11484,0,0,0,0,0,0,1,0,0,1,0,16,0,9,5,1,0,0,0,0,2
3951753,4013617,6762,0,0,0,1,0,1,1,0,0,0,0,4,0,3,7,0,0,0,1,0,8
3951820,4013618,9387,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3951941,4013657,8340,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,0,0,8
3951903,4013626,6634,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3951893,4013630,7564,0,0,0,0,0,1,1,0,0,0,0,4,0,4,7,0,0,0,1,0,8
3952003,4013639,6678,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3952028,4013644,8256,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3952044,4013652,9216,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3952072,4013652,16250,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3952068,4013666,7020,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3952157,4013638,9240,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952269,4013644,10296,0,0,0,0,0,1,1,0,0,0,0,12,0,7,4,0,0,0,0,0,8
3952332,4013679,10028,0,0,0,0,0,0,1,0,0,0,0,19,0,9,5,1,0,0,0,0,0
3951761,4013723,5952,0,0,0,1,0,1,1,0,0,0,0,4,0,5,5,0,0,0,1,0,8
3951635,4013726,3250,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6,0,0,0,1,0,8
3951961,4013694,9387,0,0,0,0,0,1,1,0,0,0,0,4,0,5,7,0,0,0,0,0,8
3952145,4013713,6800,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952131,4013712,7590,0,0,0,0,0,1,1,0,0,0,0,3,0,5,5,0,0,0,0,0,8
3952148,4013743,8636,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952159,4013731,8901,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952149,4013723,6901,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952241,4013740,10374,0,0,0,0,0,0,1,0,0,0,0,11,0,6,6,0,0,0,0,0,8
3952348,4013752,9801,0,0,0,0,0,0,1,0,0,0,0,20,0,10,7,1,0,0,0,0,8
3952116,4013782,9384,0,0,0,0,0,1,1,0,0,0,0,3,0,5,7,0,0,0,0,0,8
3952096,4013773,7920,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952110,4013767,8978,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952095,4013748,7656,0,0,0,0,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3952186,4013772,9867,0,0,0,0,0,0,1,0,0,0,0,4,0,5,5,0,0,0,0,0,8
3952243,4013781,4235,0,0,0,0,0,0,1,0,0,0,0,10,0,6,6,0,0,0,0,0,8
3952217,4013774,8588,0,0,0,0,0,0,1,0,0,0,0,9,0,5,6,0,0,0,0,0,8
3952373,4013795,11021,0,0,0,0,0,0,1,0,0,0,0,21,0,10,6,1,0,0,1,0,0
3952372,4013786,6324,0,0,0,0,0,0,1,0,0,0,0,21,0,10,6,1,0,0,1,0,8
3952236,4013792,4290,0,0,0,0,0,0,1,0,0,0,0,10,0,6,6,0,0,0,0,0,8
3952379,4013798,1751,0,0,0,0,0,0,1,0,0,0,0,21,0,10,6,1,0,0,1,0,8
3952433,4013812,107,0,0,0,0,0,0,1,0,0,1,0,22,1,10,6,1,0,0,1,0,2
3951808,4013804,6681,0,0,0,1,0,1,1,0,0,0,0,4,0,5,5,0,0,0,0,0,8
3951799,4013787,5772,0,0,0,1,0,1,1,0,0,0,0,4,0,5,5,0,0,0,0,0,8
3951618,4013824,2622,0,0,0,1,0,1,0,0,0,0,0,1,0,1,5,0,0,0,0,0,8
3951712,4013817,3885,0,0,0,1,0,1,1,0,0,0,0,3,0,3,5,0,0,0,0,0,8
3951946,4013811,8905,0,0,0,0,0,1,1,0,0,0,0,4,0,6,7,0,0,0,0,0,8
3952059,4013836,4355,0,0,0,0,0,1,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3952063,4013858,132,0,0,0,0,0,0,1,0,0,0,0,2,0,5,6,0,0,0,0,0,8
3952190,4013849,3096,0,0,0,0,0,0,1,0,0,0,0,7,0,5,4,0,0,0,1,0,6
3952441,4013858,5060,0,0,0,0,0,0,1,0,0,0,0,23,2,9,6,1,0,0,1,0,8
3952296,4013861,2116,0,0,0,0,0,0,1,0,0,0,0,15,0,7,6,0,0,0,1,0,8
3951777,4013902,3948,0,0,0,1,0,0,1,0,0,0,0,3,0,4,4,0,0,0,0,0,8
3951696,4013890,3328,0,0,0,1,0,0,1,0,0,0,0,3,0,3,4,0,0,0,0,0,8
3951664,4013881,3277,0,0,0,1,0,0,1,0,0,0,0,3,0,2,3,0,0,0,0,0,8
3951803,4013849,1152,0,0,0,1,0,1,1,0,0,0,0,3,0,5,6,0,0,0,0,0,8
3951840,4013881,2646,0,0,0,1,0,1,1,0,0,0,0,3,0,5,4,0,0,0,0,0,8
3951897,4013910,3472,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3951915,4013907,116,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3951908,4013909,672,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3951904,4013909,56,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3952434,4013903,11058,0,0,0,0,0,0,1,0,0,0,0,22,3,9,6,2,0,0,2,0,2
3952148,4013863,6461,0,0,0,0,0,0,1,0,0,0,0,6,0,5,4,0,0,0,1,0,6
3952139,4013871,3290,0,0,0,0,0,0,1,0,0,0,0,5,0,5,4,0,0,0,1,0,6
3952126,4013902,3168,0,0,0,0,0,0,1,0,0,0,0,5,0,5,5,0,0,0,1,0,8
3952470,4013923,3944,0,0,0,0,0,0,1,0,0,0,0,22,3,9,8,2,0,0,2,0,2
3952427,4013888,5405,0,0,0,0,0,0,1,0,0,0,0,22,3,9,6,2,0,0,1,0,2
3952138,4013893,2555,0,0,0,0,0,0,1,0,0,0,0,6,0,5,5,0,0,0,1,0,8
3951871,4013952,4550,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3951879,4013956,4029,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3951787,4013925,897,0,0,0,1,0,0,1,0,0,0,0,3,0,4,4,0,0,0,0,0,8
3951776,4013937,468,0,0,0,1,0,0,1,0,0,0,0,3,0,4,4,0,0,0,0,0,8
3951771,4013937,342,0,0,0,1,0,0,1,0,0,0,0,3,0,4,4,0,0,0,0,0,8
3951882,4013934,1272,0,0,0,1,0,0,1,0,0,0,0,3,0,6,5,0,0,0,0,0,8
3952028,4013982,3008,0,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,0,0,0,6
3951991,4013928,6400,0,0,0,0,0,0,1,0,0,0,0,2,0,6,6,0,0,0,0,0,8
3952006,4013947,1344,0,0,0,0,0,0,1,0,0,0,0,2,0,6,6,0,0,0,0,0,8
3952087,4013976,1407,0,0,0,0,0,0,1,0,0,0,0,2,0,5,5,0,0,0,1,0,8
3952010,4013943,2520,0,0,0,0,0,0,1,0,0,0,0,2,0,5,6,0,0,0,0,0,8
3952031,4013930,1020,0,0,0,0,0,0,1,0,0,0,0,2,0,5,6,0,0,0,0,0,8
3952030,4013988,715,0,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,0,1,0,6
3952229,4013990,8855,0,0,0,0,0,0,1,0,0,0,0,7,0,6,6,0,0,0,1,0,8
3952203,4013977,6768,0,0,0,0,0,0,1,0,0,0,0,7,0,5,5,0,0,0,1,0,8
3952291,4013964,9072,0,0,0,0,0,0,1,0,0,0,0,9,0,7,5,0,0,0,1,0,8
3952433,4013946,3390,0,0,0,0,0,0,1,0,0,0,0,21,3,9,8,2,0,0,2,0,2
3952246,4013981,2772,0,0,0,0,0,0,1,0,0,0,0,7,0,6,6,0,0,0,1,0,8
3952430,4013986,954,0,0,0,0,0,0,1,0,0,0,0,18,3,9,8,2,0,0,2,0,2
3952201,4013982,1944,0,0,0,0,0,0,1,0,0,0,0,7,0,5,5,0,0,0,1,0,8
3951919,4014034,2773,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951923,4014046,1978,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951933,4014040,5684,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951931,4014029,2597,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951924,4014031,3283,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951655,4013992,3420,0,0,0,1,0,0,1,0,0,0,0,3,0,3,3,0,0,0,0,0,8
3951668,4013987,3612,0,0,0,1,0,0,1,0,0,0,0,3,0,3,4,0,0,0,0,0,8
3951927,4014022,650,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951749,4013996,3894,0,0,0,1,0,0,1,0,0,0,0,3,0,3,4,0,0,0,0,0,8
3951997,4014040,5555,0,0,0,0,0,0,1,0,0,0,0,2,0,6,4,0,0,0,0,0,6
3952003,4014029,3990,0,0,0,0,0,0,1,0,0,0,0,2,0,6,4,0,0,0,0,0,6
3952079,4014009,6600,0,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,0,1,0,6
3952156,4014051,2814,0,0,0,0,0,0,1,0,0,0,0,6,0,5,4,0,0,0,1,0,6
3952207,4014028,4290,0,0,0,0,0,0,1,0,0,0,0,7,0,5,6,0,0,0,1,0,8
3952258,4014006,1782,0,0,0,0,0,0,1,0,0,0,0,7,0,6,7,0,0,0,1,0,8
3952156,4013995,6035,0,0,0,0,0,0,1,0,0,0,0,6,0,5,5,0,0,0,1,0,8
3952261,4014030,935,0,0,0,0,0,0,1,0,0,0,0,8,2,6,7,0,0,0,1,0,8
3952267,4014015,595,0,0,0,0,0,0,1,0,0,0,0,8,1,6,7,0,0,0,1,0,8
3952285,4014038,10032,0,0,0,0,0,0,1,0,0,0,0,8,3,6,7,0,0,0,1,0,8
3952284,4014052,9460,0,0,0,0,0,0,1,0,0,0,0,8,3,6,6,0,0,0,1,0,8
3952291,4014052,4128,0,0,0,0,0,0,1,0,0,0,0,8,3,6,6,0,0,0,1,0,8
3952361,4014050,1380,0,0,0,1,0,0,1,0,0,0,0,12,3,7,5,1,0,0,2,0,8
3952319,4014026,3404,0,0,0,0,0,0,1,0,0,0,0,11,3,6,6,1,0,0,1,0,8
3952383,4014025,10961,0,0,0,0,0,0,1,0,0,0,0,15,3,7,6,1,0,0,2,0,8
3952393,4014022,7742,0,0,0,0,0,0,1,0,0,0,0,15,4,7,7,1,0,0,2,0,8
3952508,4014062,7840,0,0,0,1,0,0,1,1,0,0,0,19,4,8,8,1,0,0,2,0,8
3951906,4014110,1247,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951909,4014115,1638,0,0,0,1,0,0,1,0,0,0,0,2,0,5,5,0,0,0,0,0,8
3951835,4014104,3379,0,0,0,1,0,0,1,0,0,0,0,2,0,4,4,0,0,0,0,0,8
3951668,4014045,3105,0,0,1,1,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,6
3951664,4014037,3042,0,0,0,1,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,6
3951958,4014090,585,0,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,0,0,0,6
3952169,4014122,3720,0,0,0,0,0,0,1,0,0,0,0,6,1,5,5,0,0,0,1,0,8
3952179,4014120,4864,0,0,0,0,0,0,1,0,0,0,0,6,1,5,5,0,0,0,1,0,8
3952301,4014068,7304,0,0,0,1,0,0,1,0,0,0,0,8,3,6,6,1,0,0,1,0,8
3952232,4014078,5700,0,0,0,0,0,0,1,0,0,0,0,7,2,6,6,0,0,0,1,0,8
3952187,4014104,2856,0,0,0,0,0,0,1,0,0,0,0,6,1,5,5,0,0,0,1,0,8
3952238,4014064,5120,0,0,0,0,0,0,1,0,0,0,0,8,2,6,6,0,0,0,1,0,8
3952206,4014060,1628,0,0,0,0,0,0,1,0,0,0,0,7,1,5,5,0,0,0,1,0,8
3952426,4014080,5301,0,0,0,1,0,0,2,0,0,0,0,15,4,7,7,1,0,0,2,0,8
3952515,4014097,7030,0,0,0,1,0,0,2,1,0,0,0,18,4,7,8,1,0,0,2,0,8
3952395,4014122,2835,0,0,0,1,0,0,2,0,0,0,0,10,3,5,7,1,0,0,2,0,8
3952507,4014109,4914,0,0,0,1,0,0,2,1,0,0,0,18,4,6,8,1,0,0,2,0,8
3951966,4014128,968,0,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,0,0,0,6
3951990,4014139,1457,0,0,0,0,0,0,1,0,0,0,0,2,0,5,4,0,0,0,1,0,6
3952285,4014133,6612,0,0,0,1,0,0,2,0,0,0,0,8,3,5,7,1,0,0,1,0,8
3952231,4014156,4420,0,0,0,1,0,0,2,0,0,0,0,7,3,5,5,0,0,0,1,0,8
3951673,4014207,3976,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,8
3951671,4014193,2900,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,8
3951735,4014184,4480,0,0,1,1,0,0,1,0,0,0,0,1,0,3,4,0,0,0,1,0,8
3951887,4014252,2160,0,0,1,0,1,0,1,4,0,0,0,2,0,3,6,0,0,0,0,0,3
3951895,4014243,3071,0,0,1,0,0,0,1,3,0,0,0,2,0,3,6,0,0,0,0,0,8
3952211,4014230,7192,0,0,0,1,1,0,4,2,0,0,0,8,3,4,6,0,0,0,1,0,8
3952153,4014247,2915,0,0,0,1,1,0,3,2,0,0,0,7,1,4,6,0,0,0,1,0,8
3952216,4014224,3240,0,0,0,1,0,0,4,2,0,0,0,7,3,4,5,0,0,0,1,0,8
3952236,4014218,2583,0,0,0,1,0,0,4,2,0,0,0,7,3,4,6,0,0,0,1,0,8
3952332,4014247,2475,0,0,0,1,0,0,4,2,0,0,0,10,3,6,8,1,0,0,2,0,8
3952277,4014210,1495,0,0,0,1,0,0,3,1,0,0,0,8,3,5,6,1,0,0,1,0,8
3951843,4014321,5000,0,0,1,0,1,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951780,4014284,4875,0,0,1,1,1,0,0,5,0,0,0,0,0,2,5,0,0,0,1,0,3
3951954,4014313,1230,0,0,1,0,2,0,1,7,0,0,0,2,1,2,6,0,0,0,0,0,3
3951981,4014305,2107,0,0,0,0,2,0,1,5,0,0,0,2,1,2,6,0,0,0,1,0,3
3951967,4014273,1175,0,0,0,0,2,0,1,4,0,0,0,2,1,3,7,0,0,0,1,0,3
3951923,4014290,1806,0,0,1,0,2,0,1,5,0,0,0,2,0,3,6,0,0,0,0,0,3
3952042,4014294,2397,0,0,0,0,2,0,1,4,0,0,0,3,1,4,8,0,0,0,1,0,3
3952045,4014287,576,0,0,0,0,2,0,1,1,0,0,0,3,1,4,8,0,0,0,1,0,8
3952043,4014285,768,0,0,0,0,2,0,1,1,0,0,0,3,1,4,8,0,0,0,1,0,8
3952008,4014274,1656,0,0,0,0,2,0,1,3,0,0,0,2,1,4,7,0,0,0,1,0,8
3952001,4014271,414,0,0,0,0,2,0,1,3,0,0,0,2,1,4,7,0,0,0,1,0,8
3951785,4014297,5460,0,0,1,1,1,0,0,7,0,0,0,0,0,2,5,0,0,0,1,0,3
3951999,4014330,3840,0,0,0,0,2,0,1,8,0,0,0,3,1,2,6,0,0,0,1,0,3
3952017,4014322,240,0,0,0,0,2,0,2,6,0,0,0,3,1,2,7,0,0,0,1,0,3
3952014,4014326,3234,0,0,0,0,2,0,2,7,0,0,0,3,1,2,7,0,0,0,1,0,3
3952027,4014324,4655,0,0,0,0,2,0,2,6,0,0,0,3,1,3,7,0,0,0,1,0,3
3952017,4014330,294,0,0,0,0,2,0,2,7,0,0,0,3,1,2,7,0,0,0,1,0,3
3952041,4014325,4028,0,0,0,0,2,0,3,6,0,0,0,3,1,3,7,0,0,0,1,0,3
3952052,4014320,1092,0,0,0,0,2,0,3,5,0,0,0,3,1,3,7,0,0,0,1,0,3
3951918,4014333,450,0,0,1,0,2,0,1,8,0,0,0,1,1,3,6,0,0,0,0,0,3
3952156,4014280,3640,0,0,0,1,1,0,4,2,0,0,0,7,1,4,6,0,0,0,1,0,8
3951804,4014321,4477,0,0,2,0,1,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3952039,4014401,1326,0,0,0,1,2,0,4,9,0,0,0,2,1,1,7,0,0,0,1,0,3
3951998,4014338,4753,0,0,0,0,2,0,2,9,0,0,0,3,1,2,6,0,0,0,1,0,3
3952014,4014335,4386,0,0,0,0,2,0,2,9,0,0,0,3,1,2,7,0,0,0,1,0,3
3952034,4014360,2600,0,0,0,0,2,0,3,9,0,0,0,2,1,2,7,0,0,0,1,0,3
3951916,4014351,1470,0,0,1,0,2,0,0,8,0,0,0,1,1,2,5,0,0,0,0,0,3
3951511,4014111,2958,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,6
3951620,4014148,3948,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,8
3951628,4014188,3969,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,8
3951186,4014229,4242,0,0,1,1,0,0,0,0,1,0,1,4,1,3,2,0,0,0,1,0,6
3951808,4014380,9750,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951789,4014338,3774,0,0,2,0,1,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951581,4014326,4235,0,0,2,1,0,0,0,4,0,0,0,1,0,2,2,0,0,0,1,0,6
3951812,4014438,3900,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951799,4014437,5000,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951773,4014434,5977,0,0,2,0,2,0,0,8,0,0,0,0,0,2,4,0,0,0,1,0,3
3951782,4014415,4830,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951799,4014420,5699,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951786,4014405,5160,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951821,4014440,4251,0,0,2,0,2,0,0,8,0,0,0,0,0,2,5,0,0,0,1,0,3
3951639,4014458,5590,0,0,2,0,1,0,1,8,0,0,0,1,0,2,4,0,0,0,1,0,3
3951572,4014393,6512,0,0,2,1,0,0,1,7,0,0,0,1,0,2,3,0,0,0,1,0,3
3951919,4014420,3838,0,0,2,0,2,0,0,8,0,0,0,1,1,0,5,0,0,0,0,0,3
3951868,4014461,5440,0,0,2,0,2,0,0,8,0,0,0,1,0,1,5,0,0,0,1,0,3
3951102,4014401,7446,0,0,1,0,0,1,1,1,2,0,1,4,2,2,3,0,0,0,2,0,7
3951101,4014420,5200,0,0,1,0,0,1,1,1,2,0,1,4,2,2,3,0,0,0,2,0,7
3951751,4014490,5760,0,0,2,0,2,0,1,8,0,0,0,1,0,1,4,0,0,0,1,0,3
3951687,4014493,5984,0,0,2,0,1,0,1,8,0,0,0,1,0,2,4,0,0,0,1,0,3
3951736,4014533,4590,0,0,2,0,2,0,1,8,0,0,0,1,0,1,4,0,0,0,1,0,3
3951734,4014504,6048,0,0,2,0,2,0,1,8,0,0,0,1,0,1,4,0,0,0,1,0,3
3951733,4014542,6390,0,0,2,0,2,0,1,8,0,0,0,1,0,1,4,0,0,0,1,0,3
3951825,4014556,414,0,0,2,0,2,0,1,8,0,0,0,1,0,1,5,0,0,0,1,0,3
3951429,4014527,7884,0,0,2,0,0,0,1,6,2,0,1,2,0,2,4,0,0,0,1,0,3
3951914,4014506,3080,0,0,2,0,2,0,3,9,0,0,0,1,1,0,5,0,0,0,0,0,3
3951918,4014507,1320,0,0,2,0,2,0,3,9,0,0,0,1,1,0,5,0,0,0,0,0,3
3951384,4014504,6579,0,0,2,0,0,0,1,4,2,0,1,3,0,2,3,0,0,0,1,0,3
3951290,4014483,7579,0,0,2,0,0,0,1,1,2,0,1,3,2,2,4,0,0,0,2,0,7
3951677,4014606,6027,0,0,2,0,1,0,1,8,0,0,0,1,0,1,6,0,0,0,1,0,3
3951689,4014602,6272,0,0,2,0,2,0,1,8,0,0,0,1,0,1,6,0,0,0,1,0,3
3951720,4014597,720,0,0,2,0,2,0,1,8,0,0,0,1,0,1,5,0,0,0,1,0,3
3951664,4014611,4900,0,0,2,0,1,0,1,8,0,0,0,1,0,1,6,0,0,0,1,0,3
3951690,4014551,5535,0,0,2,0,1,0,1,8,0,0,0,1,0,1,4,0,0,0,1,0,3
3951734,4014579,6624,0,0,2,0,2,0,1,8,0,0,0,1,0,1,5,0,0,0,1,0,3
3951668,4014629,1750,0,0,2,0,1,0,1,8,0,0,0,1,0,1,6,0,0,0,1,0,3
3951669,4014621,6528,0,0,2,0,1,0,1,8,0,0,0,1,0,1,6,0,0,0,1,0,3
3951510,4014654,5768,0,0,2,0,1,0,1,7,2,0,1,1,0,1,6,0,0,0,1,0,3
3951608,4014639,5800,0,0,2,0,1,0,1,8,0,0,1,1,0,1,6,0,0,0,1,0,3
3951475,4014609,5880,0,0,2,0,0,0,1,7,2,0,1,2,0,1,5,0,0,0,1,0,3
3951272,4014613,8060,0,0,2,0,0,1,1,1,2,0,1,3,2,1,6,0,0,1,2,0,7
3951572,4014796,1368,0,0,2,0,2,0,2,8,2,0,1,1,0,1,6,0,0,0,1,0,3
3951106,4014883,7956,0,0,1,0,1,1,2,2,2,1,3,4,2,0,5,1,0,3,2,0,7
3951115,4014886,9315,0,0,1,0,1,1,2,2,2,1,3,4,2,0,5,1,0,3,2,0,7
3951194,4014852,9271,0,0,2,0,1,1,2,3,2,0,3,3,2,1,5,1,0,2,2,0,7
3951236,4014840,10430,0,0,2,0,1,1,1,3,2,0,3,2,2,1,5,1,0,2,2,0,7
3951281,4014893,8601,0,0,2,0,1,1,1,3,2,0,3,2,1,0,4,0,0,2,2,0,7
3951133,4014912,9504,0,0,1,0,1,1,2,3,2,1,3,4,2,0,5,1,0,3,2,0,7
3951353,4014929,6138,0,0,2,0,1,1,1,7,2,0,3,2,1,0,4,0,0,1,2,0,7
3951333,4014924,8260,0,0,2,0,1,1,1,3,2,0,3,2,1,0,4,0,0,1,2,0,7
3951348,4014924,4712,0,0,2,0,1,1,1,7,2,0,3,2,1,0,4,0,0,1,2,0,7
3951179,4014907,7739,0,0,1,0,1,1,2,3,2,1,3,4,2,0,5,1,0,3,2,0,7
3951565,4014940,171,0,0,2,0,2,0,2,8,0,0,0,2,0,0,5,0,0,0,1,0,3
3951613,4014964,3348,0,0,2,0,2,0,2,8,0,0,0,2,0,0,5,0,0,0,0,0,3
3951906,4014483,164,0,0,2,0,2,0,2,8,0,0,0,1,1,0,5,0,0,0,0,0,3
3951092,4011333,3520,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
3951628,4011237,3720,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951869,4011282,3200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951798,4011288,4410,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951778,4011265,3485,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951902,4011195,3495,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951744,4011231,3135,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951736,4011213,3660,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951813,4011177,3525,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
3951854,4011173,3066,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6
